"Timestamp","Temperature_Celsius","Relative_Humidity"
"2021-01-31 19:59:16","23.3","31"
"2021-01-31 20:29:21","23.2","32"
"2021-01-31 20:59:27","23.2","33"
"2021-01-31 21:29:32","23.3","33"
"2021-01-31 21:59:37","23.3","33"
"2021-01-31 22:29:40","23.4","34"
"2021-01-31 22:59:45","23.3","37"
"2021-01-31 23:27:49","22.9","42"
"2021-01-31 23:57:52","22.7","44"
"2021-02-01 00:28:00","22.7","44"
"2021-02-01 00:58:04","22.8","44"
"2021-02-01 01:28:08","22.7","42"
"2021-02-01 01:58:14","22.7","41"
"2021-02-01 02:28:20","22.7","40"
"2021-02-01 02:58:25","22.8","40"
"2021-02-01 03:28:30","22.7","39"
"2021-02-01 03:58:34","22.7","39"
"2021-02-01 04:28:37","22.7","38"
"2021-02-01 04:58:40","22.7","38"
"2021-02-01 05:28:46","22.7","38"
"2021-02-01 05:58:52","22.7","37"
"2021-02-01 06:28:56","22.8","36"
"2021-02-01 06:59:00","23.0","36"
"2021-02-01 07:29:05","23.1","35"
"2021-02-01 07:59:09","23.3","35"
"2021-02-01 08:29:15","23.3","34"
"2021-02-01 08:59:17","23.3","33"
"2021-02-01 09:29:21","23.4","33"
"2021-02-01 09:39:26","24.0","34"
"2021-02-01 09:43:30","24.5","33"
"2021-02-01 09:49:39","25.1","31"
"2021-02-01 09:53:40","25.5","31"
"2021-02-01 09:59:41","26.0","31"
"2021-02-01 10:07:44","26.6","30"
"2021-02-01 10:25:49","26.0","30"
"2021-02-01 10:39:52","25.5","31"
"2021-02-01 10:51:53","25.0","32"
"2021-02-01 11:03:56","24.4","32"
"2021-02-01 11:13:57","24.0","32"
"2021-02-01 11:28:01","23.5","33"
"2021-02-01 11:44:04","23.0","34"
"2021-02-01 12:08:07","22.6","35"
"2021-02-01 12:34:11","22.1","36"
"2021-02-01 13:02:15","21.7","37"
"2021-02-01 13:32:20","21.7","37"
"2021-02-01 13:56:23","22.2","37"
"2021-02-01 14:00:24","22.7","36"
"2021-02-01 14:04:24","23.2","35"
"2021-02-01 14:10:31","23.7","34"
"2021-02-01 14:16:31","24.2","34"
"2021-02-01 14:24:33","24.7","33"
"2021-02-01 14:30:35","25.3","32"
"2021-02-01 14:36:35","25.7","31"
"2021-02-01 14:52:39","26.2","30"
"2021-02-01 15:00:42","25.7","30"
"2021-02-01 15:08:46","25.2","31"
"2021-02-01 15:18:48","24.7","31"
"2021-02-01 15:32:49","24.3","32"
"2021-02-01 15:46:54","23.7","32"
"2021-02-01 16:12:59","23.3","33"
"2021-02-01 16:37:02","22.7","33"
"2021-02-01 16:49:05","22.3","34"
"2021-02-01 17:11:09","21.7","34"
"2021-02-01 17:37:11","21.3","35"
"2021-02-01 18:07:15","20.9","36"
"2021-02-01 18:35:19","21.4","35"
"2021-02-01 18:39:22","21.9","35"
"2021-02-01 18:45:23","22.4","34"
"2021-02-01 18:51:25","22.9","34"
"2021-02-01 19:01:28","23.4","33"
"2021-02-01 19:15:28","23.9","32"
"2021-02-01 19:23:30","24.4","32"
"2021-02-01 19:31:33","24.9","31"
"2021-02-01 19:37:34","25.4","31"
"2021-02-01 19:43:38","25.9","30"
"2021-02-01 19:49:39","25.4","30"
"2021-02-01 20:19:46","25.2","33"
"2021-02-01 20:37:48","24.9","34"
"2021-02-01 20:51:52","24.3","36"
"2021-02-01 21:21:55","24.0","37"
"2021-02-01 21:52:01","23.7","37"
"2021-02-01 22:22:05","23.6","38"
"2021-02-01 22:46:09","23.1","39"
"2021-02-01 23:00:12","22.6","40"
"2021-02-01 23:18:15","22.1","40"
"2021-02-01 23:40:20","21.6","41"
"2021-02-02 00:08:24","21.2","42"
"2021-02-02 00:38:28","20.9","43"
"2021-02-02 01:08:31","20.7","43"
"2021-02-02 01:38:35","20.5","43"
"2021-02-02 02:08:39","20.4","43"
"2021-02-02 02:38:43","20.3","43"
"2021-02-02 03:08:46","20.3","42"
"2021-02-02 03:38:50","20.3","42"
"2021-02-02 04:08:54","20.2","42"
"2021-02-02 04:38:57","20.2","42"
"2021-02-02 05:09:00","20.2","42"
"2021-02-02 05:39:04","20.2","42"
"2021-02-02 06:09:09","20.1","41"
"2021-02-02 06:39:14","20.1","41"
"2021-02-02 07:09:18","20.1","44"
"2021-02-02 07:39:22","20.1","43"
"2021-02-02 08:09:25","20.4","46"
"2021-02-02 08:39:29","20.6","46"
"2021-02-02 09:09:32","20.7","46"
"2021-02-02 09:39:37","20.7","48"
"2021-02-02 10:09:41","21.1","47"
"2021-02-02 10:39:44","21.5","45"
"2021-02-02 11:09:47","21.7","43"
"2021-02-02 11:39:52","21.8","43"
"2021-02-02 12:09:55","21.9","42"
"2021-02-02 12:27:56","22.4","41"
"2021-02-02 12:33:59","22.8","40"
"2021-02-02 12:42:01","23.3","39"
"2021-02-02 12:52:05","23.9","38"
"2021-02-02 13:02:05","24.3","37"
"2021-02-02 13:18:10","24.9","36"
"2021-02-02 13:36:13","25.4","34"
"2021-02-02 14:06:19","25.3","34"
"2021-02-02 14:36:23","24.9","35"
"2021-02-02 15:06:29","25.1","35"
"2021-02-02 15:36:32","24.9","35"
"2021-02-02 15:56:38","24.4","35"
"2021-02-02 16:06:40","23.9","34"
"2021-02-02 16:24:44","23.4","35"
"2021-02-02 16:48:49","23.0","35"
"2021-02-02 17:18:53","23.0","35"
"2021-02-02 17:48:59","23.0","34"
"2021-02-02 18:15:05","22.5","35"
"2021-02-02 18:43:09","22.1","36"
"2021-02-02 19:13:19","21.7","37"
"2021-02-02 19:43:23","21.5","39"
"2021-02-02 20:13:29","21.3","38"
"2021-02-02 20:43:31","21.3","39"
"2021-02-02 21:13:36","21.4","37"
"2021-02-02 21:43:37","21.5","37"
"2021-02-02 22:13:43","21.2","37"
"2021-02-02 22:43:46","21.2","36"
"2021-02-02 23:13:51","21.2","35"
"2021-02-02 23:43:55","20.8","36"
"2021-02-03 00:13:58","20.4","36"
"2021-02-03 00:44:04","20.2","35"
"2021-02-03 01:14:08","20.1","35"
"2021-02-03 01:44:10","20.0","35"
"2021-02-03 02:14:16","19.9","35"
"2021-02-03 02:44:19","19.8","34"
"2021-02-03 03:14:22","19.9","34"
"2021-02-03 03:44:25","19.8","34"
"2021-02-03 04:14:31","19.8","34"
"2021-02-03 04:44:35","19.8","33"
"2021-02-03 05:14:39","19.7","33"
"2021-02-03 05:44:44","19.7","33"
"2021-02-03 06:14:48","19.6","32"
"2021-02-03 06:44:52","19.6","32"
"2021-02-03 07:14:56","19.7","33"
"2021-02-03 07:44:59","19.6","34"
"2021-02-03 08:15:04","19.6","33"
"2021-02-03 08:45:08","19.9","34"
"2021-02-03 09:13:10","20.2","36"
"2021-02-03 09:29:15","20.7","35"
"2021-02-03 09:59:19","21.1","35"
"2021-02-03 10:29:23","21.5","35"
"2021-02-03 10:33:26","22.0","34"
"2021-02-03 10:37:27","22.6","34"
"2021-02-03 10:41:28","22.9","33"
"2021-02-03 10:47:32","23.5","32"
"2021-02-03 10:51:34","23.9","32"
"2021-02-03 10:59:34","24.3","31"
"2021-02-03 11:07:36","24.9","30"
"2021-02-03 11:13:38","25.4","30"
"2021-02-03 11:19:41","25.8","29"
"2021-02-03 11:29:41","26.4","29"
"2021-02-03 11:43:45","25.9","29"
"2021-02-03 11:51:49","25.4","28"
"2021-02-03 11:55:52","24.9","28"
"2021-02-03 12:01:53","24.3","29"
"2021-02-03 12:05:55","24.0","29"
"2021-02-03 12:15:56","23.4","30"
"2021-02-03 12:23:58","22.9","30"
"2021-02-03 12:36:00","22.5","32"
"2021-02-03 13:04:04","22.0","35"
"2021-02-03 13:34:08","21.6","36"
"2021-02-03 14:04:10","21.4","37"
"2021-02-03 14:14:12","22.0","36"
"2021-02-03 14:20:14","22.4","35"
"2021-02-03 14:26:16","22.9","35"
"2021-02-03 14:34:16","23.5","34"
"2021-02-03 14:40:26","23.9","33"
"2021-02-03 14:46:36","24.5","32"
"2021-02-03 14:52:39","24.9","32"
"2021-02-03 15:00:39","25.4","31"
"2021-02-03 15:10:43","25.8","30"
"2021-02-03 15:24:45","26.3","30"
"2021-02-03 15:34:55","25.8","30"
"2021-02-03 15:40:56","25.5","31"
"2021-02-03 15:51:01","24.8","32"
"2021-02-03 15:59:02","24.3","32"
"2021-02-03 16:09:04","23.8","33"
"2021-02-03 16:11:16","23.7","33"
"2021-02-03 16:15:17","23.4","34"
"2021-02-03 16:45:21","23.4","35"
"2021-02-03 17:15:27","23.6","34"
"2021-02-03 17:43:31","23.2","39"
"2021-02-03 18:13:35","23.0","41"
"2021-02-03 18:43:38","23.0","42"
"2021-02-03 19:13:42","22.9","42"
"2021-02-03 19:43:46","22.8","43"
"2021-02-03 20:13:52","22.8","39"
"2021-02-03 20:43:56","22.9","41"
"2021-02-03 21:14:02","23.0","44"
"2021-02-03 21:44:04","23.0","44"
"2021-02-03 22:14:08","23.1","44"
"2021-02-03 22:44:14","23.0","43"
"2021-02-03 23:14:19","23.1","42"
"2021-02-03 23:44:23","23.1","42"
"2021-02-03 23:54:25","22.6","43"
"2021-02-04 00:04:30","22.1","43"
"2021-02-04 00:18:33","21.6","43"
"2021-02-04 00:38:36","21.2","43"
"2021-02-04 01:06:41","20.7","43"
"2021-02-04 01:36:45","20.4","43"
"2021-02-04 02:06:49","20.2","43"
"2021-02-04 02:36:53","20.0","43"
"2021-02-04 03:06:56","19.8","43"
"2021-02-04 03:35:00","19.7","43"
"2021-02-04 04:05:03","19.6","43"
"2021-02-04 04:35:07","19.5","42"
"2021-02-04 05:05:10","19.4","42"
"2021-02-04 05:35:13","19.3","42"
"2021-02-04 06:05:17","19.3","42"
"2021-02-04 06:35:21","19.2","42"
"2021-02-04 07:05:25","18.9","39"
"2021-02-04 07:35:36","18.9","40"
"2021-02-04 08:05:39","19.3","42"
"2021-02-04 08:25:43","19.8","42"
"2021-02-04 08:31:45","20.3","42"
"2021-02-04 08:37:47","20.8","41"
"2021-02-04 08:43:48","21.3","40"
"2021-02-04 08:49:49","21.7","39"
"2021-02-04 09:01:52","22.3","38"
"2021-02-04 09:09:55","22.8","37"
"2021-02-04 09:21:57","23.3","36"
"2021-02-04 09:39:59","23.7","37"
"2021-02-04 10:10:05","23.8","35"
"2021-02-04 10:24:05","24.3","34"
"2021-02-04 10:30:07","24.7","34"
"2021-02-04 10:40:11","25.3","33"
"2021-02-04 11:00:14","25.8","32"
"2021-02-04 11:26:18","26.2","31"
"2021-02-04 11:34:22","25.8","30"
"2021-02-04 11:40:23","25.3","30"
"2021-02-04 11:46:24","24.8","31"
"2021-02-04 11:54:26","24.3","31"
"2021-02-04 12:04:28","23.8","32"
"2021-02-04 12:10:29","23.4","33"
"2021-02-04 12:20:31","22.8","33"
"2021-02-04 12:32:34","22.3","34"
"2021-02-04 13:00:37","21.9","35"
"2021-02-04 13:30:43","21.8","35"
"2021-02-04 13:38:43","22.3","35"
"2021-02-04 13:44:47","22.7","34"
"2021-02-04 13:52:51","23.3","34"
"2021-02-04 13:58:52","23.8","33"
"2021-02-04 14:12:57","24.3","32"
"2021-02-04 14:25:01","24.7","31"
"2021-02-04 14:51:04","25.3","30"
"2021-02-04 15:21:11","25.7","30"
"2021-02-04 15:35:14","26.1","30"
"2021-02-04 15:53:18","25.6","30"
"2021-02-04 16:05:21","25.0","31"
"2021-02-04 16:17:23","24.5","30"
"2021-02-04 16:21:24","24.0","31"
"2021-02-04 16:25:26","23.5","31"
"2021-02-04 16:31:28","23.0","32"
"2021-02-04 16:39:30","22.6","31"
"2021-02-04 16:47:31","22.2","32"
"2021-02-04 16:59:34","21.6","32"
"2021-02-04 17:15:36","21.1","31"
"2021-02-04 17:43:38","20.6","32"
"2021-02-04 18:11:42","20.3","35"
"2021-02-04 18:41:47","20.2","32"
"2021-02-04 19:11:49","20.3","31"
"2021-02-04 19:41:52","20.4","30"
"2021-02-04 20:11:57","20.3","30"
"2021-02-04 20:23:59","20.7","31"
"2021-02-04 20:32:00","21.3","31"
"2021-02-04 20:44:03","21.7","31"
"2021-02-04 21:04:06","22.2","31"
"2021-02-04 21:34:11","22.3","31"
"2021-02-04 22:04:14","22.4","31"
"2021-02-04 22:34:19","22.6","30"
"2021-02-04 23:04:23","22.7","30"
"2021-02-04 23:34:28","22.9","29"
"2021-02-05 00:04:33","22.9","30"
"2021-02-05 00:10:35","22.4","31"
"2021-02-05 00:20:37","21.9","32"
"2021-02-05 00:32:39","21.5","33"
"2021-02-05 00:50:41","20.9","34"
"2021-02-05 01:12:43","20.5","35"
"2021-02-05 01:42:48","20.0","36"
"2021-02-05 02:12:52","19.8","36"
"2021-02-05 02:42:56","19.6","36"
"2021-02-05 03:12:59","19.4","36"
"2021-02-05 03:43:02","19.2","36"
"2021-02-05 04:13:05","19.1","36"
"2021-02-05 04:43:10","19.0","36"
"2021-02-05 05:13:13","18.9","36"
"2021-02-05 05:43:15","18.9","36"
"2021-02-05 06:13:20","18.8","36"
"2021-02-05 06:43:24","18.7","37"
"2021-02-05 07:13:28","18.6","35"
"2021-02-05 07:43:32","18.7","37"
"2021-02-05 08:13:34","18.7","37"
"2021-02-05 08:43:38","18.7","37"
"2021-02-05 09:13:43","18.7","37"
"2021-02-05 09:43:45","18.8","39"
"2021-02-05 10:05:48","19.4","39"
"2021-02-05 10:25:51","19.9","39"
"2021-02-05 10:53:55","20.3","39"
"2021-02-05 11:23:59","20.8","38"
"2021-02-05 11:54:03","20.9","38"
"2021-02-05 12:24:06","21.0","38"
"2021-02-05 12:36:09","21.5","36"
"2021-02-05 12:40:09","22.0","36"
"2021-02-05 12:44:11","22.5","36"
"2021-02-05 12:56:12","23.1","33"
"2021-02-05 13:00:14","23.5","33"
"2021-02-05 13:10:17","24.0","33"
"2021-02-05 13:16:20","24.7","32"
"2021-02-05 13:20:22","25.0","32"
"2021-02-05 13:26:24","25.5","32"
"2021-02-05 13:36:27","25.0","31"
"2021-02-05 14:06:32","24.9","33"
"2021-02-05 14:36:36","24.7","33"
"2021-02-05 15:06:42","24.6","32"
"2021-02-05 15:36:46","24.8","31"
"2021-02-05 16:06:50","24.7","31"
"2021-02-05 16:36:56","24.6","31"
"2021-02-05 17:07:00","24.7","30"
"2021-02-05 17:37:11","24.4","30"
"2021-02-05 18:07:16","24.5","31"
"2021-02-05 18:23:18","25.1","30"
"2021-02-05 18:29:19","25.6","30"
"2021-02-05 18:35:22","26.0","29"
"2021-02-05 18:45:23","26.4","29"
"2021-02-05 19:05:28","26.0","29"
"2021-02-05 19:15:28","25.6","29"
"2021-02-05 19:27:31","24.7","30"
"2021-02-05 19:29:32","24.4","31"
"2021-02-05 19:33:37","23.9","33"
"2021-02-05 20:03:39","24.4","35"
"2021-02-05 20:33:43","24.1","39"
"2021-02-05 20:39:49","23.7","40"
"2021-02-05 21:03:51","23.2","41"
"2021-02-05 21:33:54","22.8","42"
"2021-02-05 22:03:58","22.7","43"
"2021-02-05 22:34:00","22.6","43"
"2021-02-05 23:04:07","22.6","43"
"2021-02-05 23:32:12","22.5","42"
"2021-02-06 00:02:17","22.5","41"
"2021-02-06 00:32:23","22.6","41"
"2021-02-06 01:02:27","22.6","41"
"2021-02-06 01:32:34","22.6","40"
"2021-02-06 02:02:37","22.7","40"
"2021-02-06 02:32:40","22.7","39"
"2021-02-06 03:02:46","22.7","39"
"2021-02-06 03:20:48","22.3","38"
"2021-02-06 03:32:49","21.8","39"
"2021-02-06 03:44:52","21.3","39"
"2021-02-06 04:02:54","20.9","39"
"2021-02-06 04:32:59","20.3","39"
"2021-02-06 05:03:03","20.1","39"
"2021-02-06 05:33:07","19.8","39"
"2021-02-06 06:03:09","19.7","40"
"2021-02-06 06:33:14","19.5","40"
"2021-02-06 07:03:17","19.4","39"
"2021-02-06 07:33:21","19.3","38"
"2021-02-06 08:03:27","19.4","37"
"2021-02-06 08:33:31","19.5","37"
"2021-02-06 09:03:35","19.8","37"
"2021-02-06 09:33:39","20.0","36"
"2021-02-06 10:03:43","20.4","36"
"2021-02-06 10:29:47","20.9","35"
"2021-02-06 10:57:50","21.3","35"
"2021-02-06 11:27:54","21.6","34"
"2021-02-06 11:57:57","21.9","33"
"2021-02-06 12:28:00","22.2","33"
"2021-02-06 12:58:03","22.3","32"
"2021-02-06 13:28:09","22.3","32"
"2021-02-06 13:52:14","22.8","33"
"2021-02-06 14:22:17","23.0","36"
"2021-02-06 14:52:20","22.9","41"
"2021-02-06 15:22:24","23.1","40"
"2021-02-06 15:52:31","23.2","39"
"2021-02-06 16:22:35","23.3","37"
"2021-02-06 16:52:39","23.3","35"
"2021-02-06 17:22:45","23.3","35"
"2021-02-06 17:52:49","23.4","34"
"2021-02-06 18:22:53","23.5","33"
"2021-02-06 18:52:59","23.5","32"
"2021-02-06 19:23:01","23.3","32"
"2021-02-06 19:53:05","23.6","39"
"2021-02-06 20:23:11","23.6","41"
"2021-02-06 20:53:16","23.7","43"
"2021-02-06 21:23:20","23.6","44"
"2021-02-06 21:53:25","23.6","43"
"2021-02-06 22:23:30","23.8","44"
"2021-02-06 22:53:35","23.7","43"
"2021-02-06 23:23:39","23.8","43"
"2021-02-06 23:53:43","23.7","43"
"2021-02-07 00:23:47","23.8","43"
"2021-02-07 00:53:52","23.7","43"
"2021-02-07 01:23:55","23.8","41"
"2021-02-07 01:54:01","23.7","40"
"2021-02-07 02:24:05","23.6","38"
"2021-02-07 02:54:10","23.6","37"
"2021-02-07 03:22:14","23.5","37"
"2021-02-07 03:52:18","23.3","37"
"2021-02-07 04:06:21","22.8","37"
"2021-02-07 04:22:32","22.4","36"
"2021-02-07 04:50:36","21.8","36"
"2021-02-07 05:20:39","21.5","36"
"2021-02-07 05:50:43","21.2","36"
"2021-02-07 06:20:48","21.0","36"
"2021-02-07 06:50:52","20.8","36"
"2021-02-07 07:20:56","20.7","36"
"2021-02-07 07:50:59","20.6","35"
"2021-02-07 08:21:04","20.7","35"
"2021-02-07 08:49:06","20.8","35"
"2021-02-07 09:19:11","20.9","36"
"2021-02-07 09:49:15","21.1","36"
"2021-02-07 10:19:20","21.4","36"
"2021-02-07 10:49:24","21.8","40"
"2021-02-07 11:19:28","22.0","42"
"2021-02-07 11:49:31","22.2","42"
"2021-02-07 12:19:36","22.2","43"
"2021-02-07 12:49:41","22.2","43"
"2021-02-07 13:19:46","21.8","44"
"2021-02-07 13:49:50","21.7","46"
"2021-02-07 14:19:53","21.5","45"
"2021-02-07 14:33:55","22.1","43"
"2021-02-07 14:52:01","22.5","43"
"2021-02-07 15:22:05","23.0","42"
"2021-02-07 15:52:10","23.3","43"
"2021-02-07 16:22:14","23.3","43"
"2021-02-07 16:52:18","23.3","43"
"2021-02-07 17:22:30","23.4","42"
"2021-02-07 17:52:34","23.5","41"
"2021-02-07 18:22:40","23.6","41"
"2021-02-07 18:52:44","23.7","40"
"2021-02-07 19:22:47","23.5","40"
"2021-02-07 19:52:53","23.5","36"
"2021-02-07 20:22:56","23.5","35"
"2021-02-07 20:53:00","23.4","36"
"2021-02-07 21:23:04","23.4","39"
"2021-02-07 21:51:08","23.3","45"
"2021-02-07 22:21:14","23.2","47"
"2021-02-07 22:51:19","23.2","47"
"2021-02-07 23:21:23","23.2","47"
"2021-02-07 23:51:34","23.2","47"
"2021-02-08 00:17:38","22.6","47"
"2021-02-08 00:31:41","22.2","48"
"2021-02-08 00:53:46","21.6","47"
"2021-02-08 01:19:48","21.2","48"
"2021-02-08 01:49:51","20.9","48"
"2021-02-08 02:19:54","20.6","48"
"2021-02-08 02:49:58","20.4","48"
"2021-02-08 03:20:01","20.3","48"
"2021-02-08 03:50:04","20.1","48"
"2021-02-08 04:20:08","20.0","48"
"2021-02-08 04:50:13","20.0","47"
"2021-02-08 05:20:16","19.9","47"
"2021-02-08 05:50:19","19.8","47"
"2021-02-08 06:20:22","19.8","47"
"2021-02-08 06:50:25","19.8","47"
"2021-02-08 07:20:29","19.8","47"
"2021-02-08 07:42:32","20.4","48"
"2021-02-08 07:48:38","20.8","46"
"2021-02-08 07:54:40","21.3","46"
"2021-02-08 08:02:40","21.8","44"
"2021-02-08 08:10:42","22.3","43"
"2021-02-08 08:22:45","22.8","42"
"2021-02-08 08:34:47","23.3","41"
"2021-02-08 08:38:50","23.9","40"
"2021-02-08 08:42:53","24.4","39"
"2021-02-08 08:46:54","24.9","38"
"2021-02-08 08:50:55","25.3","38"
"2021-02-08 08:56:57","25.8","37"
"2021-02-08 09:02:57","26.3","36"
"2021-02-08 09:09:02","25.8","35"
"2021-02-08 09:13:02","25.3","36"
"2021-02-08 09:15:03","24.8","36"
"2021-02-08 09:23:05","24.4","38"
"2021-02-08 09:51:08","23.9","39"
"2021-02-08 10:21:16","23.6","40"
"2021-02-08 10:49:22","23.2","40"
"2021-02-08 11:19:27","23.1","41"
"2021-02-08 11:49:32","23.0","41"
"2021-02-08 12:19:45","22.6","41"
"2021-02-08 12:49:49","22.2","41"
"2021-02-08 13:19:54","21.9","42"
"2021-02-08 13:49:57","22.0","41"
"2021-02-08 13:55:59","22.5","41"
"2021-02-08 14:00:02","23.0","40"
"2021-02-08 14:04:04","23.5","39"
"2021-02-08 14:08:05","24.0","38"
"2021-02-08 14:14:06","24.6","37"
"2021-02-08 14:20:07","25.0","36"
"2021-02-08 14:34:12","25.4","35"
"2021-02-08 14:46:14","26.0","34"
"2021-02-08 15:00:15","26.4","34"
"2021-02-08 15:08:20","26.0","33"
"2021-02-08 15:14:20","25.5","34"
"2021-02-08 15:24:22","25.0","34"
"2021-02-08 15:36:26","24.5","35"
"2021-02-08 15:42:26","24.1","35"
"2021-02-08 16:02:31","23.5","36"
"2021-02-08 16:22:35","23.0","37"
"2021-02-08 16:36:38","22.5","38"
"2021-02-08 17:00:43","22.0","39"
"2021-02-08 17:10:44","22.5","40"
"2021-02-08 17:24:48","22.9","39"
"2021-02-08 17:54:55","23.3","37"
"2021-02-08 18:25:01","23.1","36"
"2021-02-08 18:55:03","23.2","35"
"2021-02-08 19:21:09","23.7","33"
"2021-02-08 19:29:16","24.2","31"
"2021-02-08 19:59:20","24.2","26"
"2021-02-08 20:25:25","24.6","27"
"2021-02-08 20:55:31","24.8","29"
"2021-02-08 21:17:35","24.3","29"
"2021-02-08 21:47:40","24.0","30"
"2021-02-08 22:17:47","23.9","30"
"2021-02-08 22:47:51","23.7","29"
"2021-02-08 23:17:54","23.6","29"
"2021-02-08 23:46:00","23.3","29"
"2021-02-09 00:16:04","23.2","29"
"2021-02-09 00:46:08","23.1","28"
"2021-02-09 01:10:17","22.6","28"
"2021-02-09 01:24:22","22.1","28"
"2021-02-09 01:44:25","21.6","27"
"2021-02-09 02:08:28","21.1","27"
"2021-02-09 02:38:31","20.7","27"
"2021-02-09 03:08:35","20.4","27"
"2021-02-09 03:38:38","20.2","26"
"2021-02-09 04:08:41","20.0","26"
"2021-02-09 04:38:46","19.9","26"
"2021-02-09 05:08:49","19.8","26"
"2021-02-09 05:38:53","19.7","26"
"2021-02-09 06:08:57","19.5","26"
"2021-02-09 06:39:00","19.5","26"
"2021-02-09 07:09:04","19.5","27"
"2021-02-09 07:39:07","19.6","27"
"2021-02-09 08:09:11","19.7","27"
"2021-02-09 08:39:16","19.9","26"
"2021-02-09 09:05:18","20.4","26"
"2021-02-09 09:25:22","20.9","28"
"2021-02-09 09:45:24","21.4","29"
"2021-02-09 10:15:28","21.8","29"
"2021-02-09 10:27:31","22.3","28"
"2021-02-09 10:31:33","22.8","28"
"2021-02-09 10:35:34","23.3","27"
"2021-02-09 10:41:35","23.8","25"
"2021-02-09 10:47:37","24.3","25"
"2021-02-09 10:53:40","24.8","24"
"2021-02-09 11:01:42","25.3","23"
"2021-02-09 11:09:43","25.7","23"
"2021-02-09 11:21:46","26.3","23"
"2021-02-09 11:41:50","25.8","25"
"2021-02-09 11:55:51","25.4","26"
"2021-02-09 12:03:54","24.8","27"
"2021-02-09 12:21:57","24.4","29"
"2021-02-09 12:39:59","23.9","30"
"2021-02-09 12:58:03","23.3","31"
"2021-02-09 13:28:05","22.9","32"
"2021-02-09 13:58:10","22.7","33"
"2021-02-09 14:28:19","22.4","33"
"2021-02-09 14:58:25","22.3","33"
"2021-02-09 15:28:31","22.1","32"
"2021-02-09 15:58:35","22.0","32"
"2021-02-09 16:28:38","22.0","32"
"2021-02-09 16:58:42","21.7","32"
"2021-02-09 17:06:44","22.2","32"
"2021-02-09 17:10:47","22.7","31"
"2021-02-09 17:16:50","23.3","31"
"2021-02-09 17:22:52","23.7","30"
"2021-02-09 17:30:54","24.2","29"
"2021-02-09 17:42:55","24.6","29"
"2021-02-09 18:13:00","24.6","29"
"2021-02-09 18:27:03","24.1","29"
"2021-02-09 18:37:04","23.7","30"
"2021-02-09 18:49:07","23.2","30"
"2021-02-09 19:05:08","22.7","32"
"2021-02-09 19:23:12","22.1","32"
"2021-02-09 19:37:14","21.7","31"
"2021-02-09 19:55:18","21.2","32"
"2021-02-09 20:25:21","20.8","32"
"2021-02-09 20:55:25","20.7","33"
"2021-02-09 21:17:29","21.2","33"
"2021-02-09 21:31:32","21.7","31"
"2021-02-09 21:53:33","22.2","30"
"2021-02-09 22:23:38","22.5","30"
"2021-02-09 22:53:43","22.8","29"
"2021-02-09 23:23:48","22.6","36"
"2021-02-09 23:53:52","22.4","38"
"2021-02-10 00:07:55","21.9","41"
"2021-02-10 00:19:56","21.5","42"
"2021-02-10 00:36:00","21.0","43"
"2021-02-10 01:02:04","20.4","44"
"2021-02-10 01:32:07","20.1","45"
"2021-02-10 02:02:12","19.8","44"
"2021-02-10 02:32:15","19.7","44"
"2021-02-10 03:02:18","19.5","43"
"2021-02-10 03:32:21","19.4","43"
"2021-02-10 04:02:24","19.3","42"
"2021-02-10 04:32:27","19.2","41"
"2021-02-10 05:02:30","19.2","40"
"2021-02-10 05:32:34","19.1","39"
"2021-02-10 06:02:38","19.1","38"
"2021-02-10 06:32:42","19.0","37"
"2021-02-10 07:02:46","19.0","37"
"2021-02-10 07:30:50","19.0","37"
"2021-02-10 08:00:53","19.1","36"
"2021-02-10 08:20:59","19.6","39"
"2021-02-10 08:29:00","20.1","39"
"2021-02-10 08:33:00","20.7","39"
"2021-02-10 08:37:01","21.2","39"
"2021-02-10 08:39:02","21.5","38"
"2021-02-10 08:43:05","22.1","37"
"2021-02-10 08:47:06","22.6","37"
"2021-02-10 08:51:07","23.0","36"
"2021-02-10 08:57:10","23.7","35"
"2021-02-10 09:01:12","24.1","34"
"2021-02-10 09:07:13","24.6","33"
"2021-02-10 09:13:14","25.1","33"
"2021-02-10 09:19:18","25.6","32"
"2021-02-10 09:27:21","26.1","31"
"2021-02-10 09:39:24","25.6","31"
"2021-02-10 09:49:25","25.1","32"
"2021-02-10 10:01:28","24.6","33"
"2021-02-10 10:15:30","24.2","33"
"2021-02-10 10:35:33","23.6","33"
"2021-02-10 11:01:37","23.2","33"
"2021-02-10 11:17:42","22.7","33"
"2021-02-10 11:47:47","22.3","35"
"2021-02-10 12:17:49","22.7","37"
"2021-02-10 12:25:52","23.0","36"
"2021-02-10 12:42:14","23.6","36"
"2021-02-10 13:12:16","23.6","36"
"2021-02-10 13:42:22","23.6","36"
"2021-02-10 14:12:26","23.7","36"
"2021-02-10 14:42:30","23.9","35"
"2021-02-10 14:50:34","24.2","34"
"2021-02-10 14:58:37","24.7","34"
"2021-02-10 15:02:39","25.3","33"
"2021-02-10 15:08:41","25.8","33"
"2021-02-10 15:14:43","26.3","32"
"2021-02-10 15:28:46","25.9","32"
"2021-02-10 15:40:49","25.4","32"
"2021-02-10 15:56:51","24.8","32"
"2021-02-10 16:04:54","24.3","33"
"2021-02-10 16:14:55","23.8","33"
"2021-02-10 16:26:58","23.4","34"
"2021-02-10 16:47:02","22.9","35"
"2021-02-10 17:11:04","22.3","35"
